,name,size,format,mode,category,sample
17383,0391.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17384,0392.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17385,0393.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17386,0394.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17387,0395.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17388,0396.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17389,0397.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17390,0398.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17391,0399.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17392,0400.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17393,0401.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17394,0402.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17395,0403.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17396,0404.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17397,0405.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17398,0406.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17399,0407.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17400,0408.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17401,0409.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17402,0410.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17403,0411.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17404,0412.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17405,0413.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17406,0414.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17407,0415.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17408,0416.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17409,0417.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17410,0418.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17411,0419.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17412,0420.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17413,0421.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17414,0422.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17415,0423.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17416,0424.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17417,0425.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17418,0426.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17419,0427.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17420,0428.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17421,0429.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17422,0430.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17423,0431.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17424,0432.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17425,0433.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17426,0434.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17427,0435.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17428,0436.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17429,0437.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17430,0438.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17431,0439.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17432,0440.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17433,0441.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17434,0442.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17435,0443.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17436,0444.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17437,0445.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17438,0446.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17439,0447.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17440,0448.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17441,0449.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17442,0450.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17443,0451.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17444,0452.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17445,0453.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17446,0454.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17447,0455.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17448,0456.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17449,0457.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17450,0458.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17451,0459.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17452,0460.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17453,0461.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17454,0462.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17455,0463.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17456,0464.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17457,0465.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17458,0466.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17459,0467.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17460,0468.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17461,0469.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17462,0470.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17463,0471.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17464,0472.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17465,0473.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17466,0474.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17467,0475.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17468,0476.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17469,0477.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17470,0478.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17471,0479.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17472,0480.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17473,0481.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17474,0482.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17475,0483.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17476,0484.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17477,0485.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17478,0486.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17479,0487.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17480,0488.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17481,0489.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17482,0490.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17483,0491.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17484,0492.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17485,0493.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17486,0494.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17487,0495.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17488,0496.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17489,0497.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17490,0498.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17491,0499.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17492,0500.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17493,0501.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17494,0502.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17495,0503.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17496,0504.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17497,0505.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17498,0506.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17499,0507.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17500,0508.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17501,0509.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17502,0510.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17503,0511.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17504,0512.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17505,0513.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17506,0514.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17507,0515.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17508,0516.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17509,0517.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17510,0518.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17511,0519.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17512,0520.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17513,0521.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17514,0522.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17515,0523.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17516,0524.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17517,0525.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17518,0526.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17519,0527.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17520,0528.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17521,0529.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17522,0530.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17523,0531.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17524,0532.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17525,0533.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17526,0534.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17527,0535.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17528,0536.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17529,0537.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17530,0538.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17531,0539.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17532,0540.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17533,0541.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17534,0542.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17535,0543.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17536,0544.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17537,0545.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17538,0546.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17539,0547.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17540,0548.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17541,0549.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17542,0550.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17543,0551.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17544,0552.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17545,0553.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17546,0554.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17547,0555.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17548,0556.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17549,0557.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17550,0558.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17551,0559.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17552,0560.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17553,0561.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17554,0562.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17555,0563.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17556,0564.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17557,0565.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17558,0566.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17559,0567.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17560,0568.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17561,0569.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17562,0570.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17563,0571.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17564,0572.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17565,0573.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17566,0574.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17567,0575.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17568,0576.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17569,0577.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17570,0578.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17571,0579.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17572,0580.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17573,0581.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17574,0582.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17575,0583.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17576,0584.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17577,0585.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17578,0586.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17579,0587.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17580,0588.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17581,0589.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17582,0590.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17583,0591.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17584,0592.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17585,0593.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17586,0594.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17587,0595.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17588,0596.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17589,0597.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17590,0598.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17591,0599.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17592,0600.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17593,0601.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17594,0602.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17595,0603.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17596,0604.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17597,0605.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17598,0606.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17599,0607.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17600,0608.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17601,0609.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17602,0610.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17603,0611.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17604,0612.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17605,0613.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17606,0614.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17607,0615.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17608,0616.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17609,0617.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17610,0618.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17611,0619.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17612,0620.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17613,0621.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17614,0622.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17615,0623.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17616,0624.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17617,0625.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17618,0626.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17619,0627.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17620,0628.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17621,0629.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17622,0630.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17623,0631.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17624,0632.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17625,0633.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17626,0634.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17627,0635.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17628,0636.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17629,0637.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17630,0638.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17631,0639.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17632,0640.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17633,0641.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17634,0642.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17635,0643.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17636,0644.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17637,0645.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17638,0646.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17639,0647.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17640,0648.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17641,0649.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17642,0650.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17643,0651.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17644,0652.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17645,0653.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17646,0654.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17647,0655.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17648,0656.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17649,0657.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17650,0658.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17651,0659.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17652,0660.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17653,0661.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17654,0662.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17655,0663.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17656,0664.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17657,0665.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17658,0666.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17659,0667.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17660,0668.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17661,0669.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17662,0670.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17663,0671.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17664,0672.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17665,0673.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17666,0674.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17667,0675.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17668,0676.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17669,0677.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17670,0678.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17671,0679.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17672,0680.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17673,0681.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17674,0682.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17675,0683.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17676,0684.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17677,0685.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17678,0686.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17679,0687.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17680,0688.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17681,0689.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17682,0690.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17683,0691.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17684,0692.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17685,0693.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17686,0694.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17687,0695.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17688,0696.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17689,0697.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17690,0698.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17691,0699.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17692,0700.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17693,0701.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17694,0702.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17695,0703.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17696,0704.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17697,0705.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17698,0706.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17699,0707.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17700,0708.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17701,0709.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17702,0710.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17703,0711.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17704,0712.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17705,0713.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17706,0714.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17707,0715.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17708,0716.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17709,0717.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17710,0718.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17711,0719.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17712,0720.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17713,0721.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17714,0722.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17715,0723.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17716,0724.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17717,0725.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17718,0726.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17719,0727.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17720,0728.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17721,0729.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17722,0730.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17723,0731.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17724,0732.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17725,0733.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17726,0734.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17727,0735.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17728,0736.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17729,0737.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17730,0738.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17731,0739.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17732,0740.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17733,0741.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17734,0742.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17735,0743.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17736,0744.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17737,0745.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17738,0746.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17739,0747.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17740,0748.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17741,0749.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17742,0750.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17743,0751.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17744,0752.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17745,0753.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17746,0754.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17747,0755.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17748,0756.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17749,0757.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17750,0758.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17751,0759.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17752,0760.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17753,0761.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17754,0762.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17755,0763.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17756,0764.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17757,0765.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17758,0766.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17759,0767.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17760,0768.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17761,0769.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17762,0770.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17763,0771.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17764,0772.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17765,0773.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17766,0774.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17767,0775.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17768,0776.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17769,0777.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17770,0778.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17771,0779.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17772,0780.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17773,0781.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17774,0782.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17775,0783.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17776,0784.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17777,0785.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17778,0786.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17779,0787.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17780,0788.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17781,0789.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17782,0790.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17783,0791.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17784,0792.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17785,0793.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17786,0794.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17787,0795.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17788,0796.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17789,0797.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17790,0798.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17791,0799.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17792,0800.jpg,"(224, 224)",JPEG,RGB,Tomato,train
17793,0801.jpg,"(224, 224)",JPEG,RGB,Tomato,train
